Epoch#                               Rewards                   Total(Cumulative)
Epoch0                              0.271842                            0.271842
Epoch1                              0.001963                            0.273806
Epoch2                              0.000000                            0.273806
Epoch3                              0.000000                            0.273806
Epoch4                              0.000000                            0.273806
Epoch5                              0.000000                            0.273806
Epoch6                              0.000000                            0.273806
Epoch7                              0.000000                            0.273806
Epoch8                              0.000000                            0.273806
Epoch9                              0.000000                            0.273806
Epoch10                             0.000000                            0.273806
Epoch11                             0.000000                            0.273806
Epoch12                             0.000000                            0.273806
Epoch13                             0.000000                            0.273806
Epoch14                             0.000000                            0.273806
Epoch15                             0.000000                            0.273806
Epoch16                             0.000000                            0.273806
Epoch17                             0.000000                            0.273806
Epoch18                             0.000000                            0.273806
Epoch19                             0.000000                            0.273806
Epoch20                             0.000000                            0.273806
Epoch21                             0.000000                            0.273806
Epoch22                             0.000000                            0.273806
Epoch23                             0.000000                            0.273806
Epoch24                             0.000000                            0.273806
Epoch25                             0.000000                            0.273806
Epoch26                             0.000000                            0.273806
Epoch27                             0.000000                            0.273806
Epoch28                             0.000000                            0.273806
Epoch29                             0.000000                            0.273806
Epoch30                             0.000000                            0.273806
Epoch31                             0.000000                            0.273806
